transaction_id,transaction_date,year,quarter,month,region,department,product_category,revenue,expense,units_sold,customers
664,2025-04-22,2025,Q2,4,South,Finance,Services,71617.17,62990.83,26,127
665,2025-03-06,2025,Q1,3,West,IT,Software,215402.05,139885.77,151,108
666,2025-11-10,2025,Q4,11,West,Sales,Software,100051.46,74740.72,553,13
667,2025-05-04,2025,Q2,5,South,Sales,Services,168473.35,79783.76,382,18
668,2025-06-18,2025,Q2,6,West,IT,Software,96286.37,50585.49,582,22
669,2024-03-11,2024,Q1,3,East,Operations,Software,151562.49,116259.56,224,62
670,2025-05-17,2025,Q2,5,West,Finance,Software,37356.99,22356.19,507,133
671,2024-08-15,2024,Q3,8,East,Marketing,Services,180981.25,155011.72,77,53
672,2024-02-04,2024,Q1,2,West,Operations,Services,211860.02,102346.89,178,75
673,2024-08-16,2024,Q3,8,South,Operations,Software,82168.04,71232.88,564,38
674,2025-07-21,2025,Q3,7,West,Sales,Services,61866.83,28426.31,247,138
675,2025-07-15,2025,Q3,7,East,Finance,Subscription,140704.66,105479.44,571,118
676,2025-10-25,2025,Q4,10,South,Finance,Hardware,178907.2,97954.6,390,78
677,2024-03-10,2024,Q1,3,East,Finance,Subscription,211461.7,151408.9,174,142
678,2024-03-15,2024,Q1,3,South,Operations,Hardware,47798.88,41935.03,598,37
679,2025-06-15,2025,Q2,6,South,Operations,Software,154782.89,134746.2,161,100
680,2024-09-11,2024,Q3,9,East,Sales,Software,103889.65,69060.57,158,122
681,2024-01-05,2024,Q1,1,East,Finance,Subscription,199715.6,173139.52,597,175
682,2025-06-13,2025,Q2,6,North,Marketing,Software,52187.54,35848.29,325,11
683,2024-08-26,2024,Q3,8,East,Sales,Services,35731.56,25932.7,549,61
684,2025-04-07,2025,Q2,4,North,Sales,Subscription,157027.36,135322.75,534,105
685,2025-06-12,2025,Q2,6,North,Finance,Subscription,53849.46,44002.32,388,103
686,2024-05-24,2024,Q2,5,East,Finance,Services,215617.11,178088.9,99,60
687,2025-12-05,2025,Q4,12,West,Marketing,Services,56939.12,43446.84,444,111
688,2024-03-19,2024,Q1,3,South,Finance,Subscription,217734.57,147162.32,353,21
689,2025-02-07,2025,Q1,2,North,Marketing,Services,105830.23,72917.02,591,40
690,2024-07-18,2024,Q3,7,East,IT,Subscription,33235.42,26764.04,321,131
691,2025-04-21,2025,Q2,4,North,Sales,Hardware,76222.02,65634.13,493,36
692,2025-07-20,2025,Q3,7,South,Marketing,Hardware,30546.3,23790.34,514,22
693,2025-10-12,2025,Q4,10,West,IT,Subscription,194327.45,139923.21,497,35
694,2024-05-06,2024,Q2,5,South,IT,Software,53496.74,34679.2,148,96
695,2024-05-07,2024,Q2,5,East,Marketing,Services,34499.41,19851.5,88,136
696,2024-02-22,2024,Q1,2,South,IT,Services,195126.41,157180.85,318,74
697,2025-02-11,2025,Q1,2,East,Operations,Software,51705.14,29524.13,506,110
698,2024-02-23,2024,Q1,2,South,Operations,Hardware,187156.84,148208.73,582,162
699,2024-07-10,2024,Q3,7,West,Sales,Software,184674.73,156431.72,501,94
700,2025-03-05,2025,Q1,3,West,IT,Services,58580.4,34036.05,131,61
701,2024-12-03,2024,Q4,12,South,Finance,Hardware,65919.0,57473.27,445,33
702,2024-08-02,2024,Q3,8,West,Sales,Hardware,46024.39,36405.92,535,156
703,2025-02-20,2025,Q1,2,East,Sales,Software,83820.93,38089.67,108,36
704,2024-10-12,2024,Q4,10,South,Operations,Services,30705.53,15739.33,294,153
705,2025-03-07,2025,Q1,3,South,IT,Software,44325.61,30965.76,24,140
706,2024-05-28,2024,Q2,5,South,IT,Software,214848.08,105798.68,229,134
707,2025-06-07,2025,Q2,6,South,Marketing,Software,60265.46,36314.38,398,113
708,2024-07-23,2024,Q3,7,North,Finance,Software,115850.83,78023.55,517,97
709,2025-09-24,2025,Q3,9,North,Sales,Services,121274.0,74638.8,477,158
710,2025-11-27,2025,Q4,11,West,Operations,Subscription,81664.92,66786.16,203,22
711,2025-11-15,2025,Q4,11,East,Operations,Software,219751.05,145345.28,117,106
712,2024-02-12,2024,Q1,2,South,Marketing,Subscription,160532.24,139720.11,182,21
713,2024-06-25,2024,Q2,6,South,IT,Subscription,48938.62,39659.22,521,76
714,2025-11-09,2025,Q4,11,West,Finance,Subscription,155002.02,133078.49,506,135
715,2024-08-04,2024,Q3,8,North,Sales,Services,120421.57,66141.95,147,12
716,2024-02-20,2024,Q1,2,West,Sales,Hardware,99613.43,73918.93,166,82
717,2024-02-18,2024,Q1,2,West,Marketing,Hardware,82244.77,54618.47,526,71
718,2025-09-28,2025,Q3,9,North,Sales,Subscription,196624.51,98553.64,470,85
719,2025-08-16,2025,Q3,8,West,Sales,Software,59489.49,43638.32,320,47
720,2025-03-18,2025,Q1,3,East,Marketing,Subscription,173982.17,120849.36,512,173
721,2025-08-22,2025,Q3,8,South,IT,Software,101320.04,67146.53,396,162
722,2025-05-26,2025,Q2,5,East,Sales,Software,140140.37,70788.43,385,94
723,2024-11-02,2024,Q4,11,East,Marketing,Software,108488.9,95094.49,431,94
724,2024-04-11,2024,Q2,4,South,Finance,Software,202525.86,96840.8,322,34
725,2024-01-09,2024,Q1,1,East,Sales,Subscription,153264.72,96811.72,537,112
726,2024-12-19,2024,Q4,12,West,IT,Software,217224.13,133033.96,409,87
727,2024-08-20,2024,Q3,8,North,Operations,Services,121862.62,97359.29,357,47
728,2025-06-07,2025,Q2,6,West,Operations,Subscription,148911.62,129384.26,87,142
729,2025-05-04,2025,Q2,5,North,Finance,Subscription,181897.59,130705.44,104,153
730,2025-05-27,2025,Q2,5,North,IT,Subscription,108285.65,64900.58,88,171
731,2025-09-22,2025,Q3,9,East,Marketing,Services,64015.01,39880.67,537,121
732,2024-01-21,2024,Q1,1,South,IT,Subscription,66525.8,57459.02,488,73
733,2025-10-25,2025,Q4,10,North,IT,Hardware,96033.56,49316.09,164,180
734,2025-07-21,2025,Q3,7,West,Finance,Software,148615.86,120938.5,283,78
735,2024-05-15,2024,Q2,5,South,Marketing,Hardware,47143.92,25105.26,261,84
736,2025-09-26,2025,Q3,9,West,Marketing,Software,64388.15,36525.22,39,71
737,2025-11-20,2025,Q4,11,South,Sales,Subscription,177535.58,84114.71,95,85
738,2025-02-04,2025,Q1,2,West,Finance,Software,102394.53,83054.1,153,65
739,2024-09-27,2024,Q3,9,East,Marketing,Software,71424.99,35896.7,330,89
740,2025-12-14,2025,Q4,12,South,Marketing,Hardware,53134.19,27912.26,291,117
741,2025-10-16,2025,Q4,10,North,Marketing,Services,161425.46,80482.44,568,113
742,2024-05-20,2024,Q2,5,South,Finance,Subscription,164555.89,132169.17,31,170
743,2024-12-04,2024,Q4,12,North,Operations,Services,132781.94,77409.94,381,180
744,2024-08-27,2024,Q3,8,West,Sales,Subscription,205863.94,173895.02,318,28
745,2024-05-09,2024,Q2,5,South,Operations,Subscription,148113.78,122663.52,426,13
746,2024-08-23,2024,Q3,8,West,Marketing,Services,164890.27,136365.46,112,46
747,2025-09-23,2025,Q3,9,North,Finance,Subscription,142412.61,113897.91,344,121
748,2024-01-19,2024,Q1,1,South,Marketing,Hardware,25599.78,13722.31,322,85
749,2024-02-16,2024,Q1,2,South,Operations,Hardware,190157.28,141643.2,337,120
750,2024-05-06,2024,Q2,5,South,IT,Services,180908.09,96862.79,434,99
751,2025-07-15,2025,Q3,7,South,Sales,Software,205006.91,149297.49,244,27
752,2024-05-12,2024,Q2,5,South,Sales,Subscription,145510.79,103046.21,162,27
753,2024-10-08,2024,Q4,10,North,Sales,Subscription,175805.07,149287.07,516,35
754,2024-04-07,2024,Q2,4,East,Finance,Subscription,99504.34,63231.3,221,158
755,2025-12-08,2025,Q4,12,South,Marketing,Hardware,104662.2,53666.11,307,72
756,2025-04-22,2025,Q2,4,East,IT,Subscription,41719.04,27184.92,341,106
757,2024-12-08,2024,Q4,12,West,Marketing,Services,39245.85,27060.41,63,90
758,2025-06-12,2025,Q2,6,North,Sales,Services,123385.69,75734.53,414,176
759,2024-09-05,2024,Q3,9,North,IT,Hardware,75756.87,50500.37,357,124
760,2024-06-28,2024,Q2,6,West,Operations,Services,47784.2,22410.3,140,132
761,2025-12-11,2025,Q4,12,East,Marketing,Services,201044.57,113224.89,280,137
762,2025-03-07,2025,Q1,3,East,Marketing,Hardware,133356.57,112929.9,460,18
763,2024-01-04,2024,Q1,1,South,Operations,Software,116698.27,60721.45,488,116
764,2025-01-12,2025,Q1,1,West,Finance,Subscription,114263.14,56945.44,161,36
765,2024-04-19,2024,Q2,4,East,Operations,Hardware,171237.65,137624.7,586,174
766,2024-10-04,2024,Q4,10,North,IT,Hardware,106201.7,51299.59,520,178
767,2025-01-05,2025,Q1,1,East,Sales,Subscription,97843.87,83121.68,118,87
768,2024-02-02,2024,Q1,2,West,Marketing,Subscription,147529.56,83473.25,15,89
769,2025-06-18,2025,Q2,6,South,Operations,Software,181303.8,103645.98,66,23
770,2025-02-01,2025,Q1,2,West,Finance,Hardware,71815.63,56122.29,418,27
771,2024-03-10,2024,Q1,3,West,Marketing,Services,151197.76,130091.45,167,35
772,2025-07-07,2025,Q3,7,East,IT,Hardware,95013.63,46682.85,386,136
773,2025-08-20,2025,Q3,8,West,Marketing,Services,134796.13,85180.42,442,99
774,2024-07-22,2024,Q3,7,West,Sales,Software,125101.58,108651.58,239,170
775,2024-08-05,2024,Q3,8,North,Finance,Subscription,110284.33,92649.79,499,81
776,2024-11-17,2024,Q4,11,East,Operations,Subscription,82618.92,38874.12,88,16
777,2024-09-09,2024,Q3,9,West,Marketing,Software,115608.02,87831.26,269,95
778,2024-09-03,2024,Q3,9,North,Sales,Subscription,60012.68,31707.67,412,16
779,2025-12-28,2025,Q4,12,East,Finance,Subscription,172684.08,111118.34,281,92
780,2024-04-01,2024,Q2,4,South,Sales,Services,194965.08,96648.52,557,9
781,2025-02-20,2025,Q1,2,North,Operations,Subscription,114731.79,71614.37,508,82
782,2025-12-23,2025,Q4,12,West,Finance,Software,49392.45,22521.31,124,9
783,2024-01-03,2024,Q1,1,South,Marketing,Hardware,151699.27,96691.45,561,53
784,2025-08-16,2025,Q3,8,South,Marketing,Subscription,29254.28,15253.92,166,118
785,2025-01-11,2025,Q1,1,West,IT,Hardware,64260.99,44652.08,411,18
786,2024-02-02,2024,Q1,2,West,Marketing,Subscription,168730.27,119159.17,577,79
787,2025-07-19,2025,Q3,7,West,IT,Subscription,70221.63,33432.73,29,113
788,2025-09-23,2025,Q3,9,North,Finance,Subscription,198382.42,99247.65,365,119
789,2025-01-19,2025,Q1,1,South,Finance,Hardware,116501.89,74373.36,529,61
790,2025-10-21,2025,Q4,10,West,Operations,Services,165984.03,102554.83,436,177
791,2025-08-06,2025,Q3,8,South,IT,Hardware,80079.16,61835.47,504,38
792,2024-03-18,2024,Q1,3,West,Sales,Subscription,208895.67,138351.97,250,58
793,2024-01-26,2024,Q1,1,East,Finance,Services,157000.93,82445.48,525,13
794,2024-06-26,2024,Q2,6,West,Sales,Hardware,48534.17,26517.18,274,92
795,2025-01-27,2025,Q1,1,East,Operations,Software,162748.96,138084.65,458,122
796,2024-02-12,2024,Q1,2,North,IT,Software,123924.62,64667.57,130,57
797,2024-12-27,2024,Q4,12,East,Marketing,Subscription,167847.62,82697.94,382,90
798,2024-02-10,2024,Q1,2,South,Marketing,Subscription,174997.76,79244.7,495,92
799,2024-02-14,2024,Q1,2,East,Finance,Subscription,95325.46,70154.58,165,140
800,2024-03-12,2024,Q1,3,West,Marketing,Subscription,200122.73,171963.75,538,179
801,2024-08-02,2024,Q3,8,South,Sales,Software,41531.75,24311.27,178,116
802,2025-01-14,2025,Q1,1,South,IT,Software,215657.93,187928.69,542,80
803,2025-11-05,2025,Q4,11,East,Finance,Services,26540.94,15136.45,550,161
804,2025-08-10,2025,Q3,8,South,IT,Subscription,161006.84,133909.42,424,55
805,2024-01-17,2024,Q1,1,East,Marketing,Hardware,126491.59,86335.54,228,28
806,2025-09-27,2025,Q3,9,East,Operations,Software,30438.79,24123.88,274,66
807,2025-12-17,2025,Q4,12,West,IT,Software,167737.3,136182.71,275,165
808,2025-02-08,2025,Q1,2,North,Sales,Subscription,83102.42,63727.03,474,91
809,2024-06-11,2024,Q2,6,East,Finance,Hardware,164298.44,110647.88,263,31
810,2024-06-02,2024,Q2,6,West,Sales,Hardware,163769.88,132035.89,93,28
811,2025-03-18,2025,Q1,3,West,Operations,Subscription,40224.17,29807.46,422,155
812,2025-05-05,2025,Q2,5,West,Marketing,Subscription,159358.48,136659.87,436,46
813,2024-08-18,2024,Q3,8,West,Operations,Software,160421.79,103606.15,43,45
814,2025-02-04,2025,Q1,2,West,Sales,Software,97069.26,55768.61,545,44
815,2025-05-14,2025,Q2,5,East,Finance,Services,119755.48,94632.89,155,155
816,2024-05-12,2024,Q2,5,East,Operations,Hardware,184729.39,121954.88,135,145
817,2024-01-27,2024,Q1,1,West,Marketing,Services,135323.98,113282.89,396,126
818,2024-03-22,2024,Q1,3,West,Marketing,Subscription,54051.61,41240.38,101,164
819,2025-07-21,2025,Q3,7,South,Marketing,Services,130493.92,112482.39,463,76
820,2024-03-07,2024,Q1,3,North,IT,Services,134403.65,67635.42,582,26
821,2024-10-09,2024,Q4,10,South,Marketing,Software,48455.22,41310.89,194,9
822,2024-04-14,2024,Q2,4,West,Sales,Services,103350.58,48506.87,33,92
823,2024-07-06,2024,Q3,7,North,IT,Services,99492.14,48665.66,111,143
824,2025-03-20,2025,Q1,3,South,Finance,Software,55074.34,47332.59,183,20
825,2025-03-09,2025,Q1,3,North,Sales,Services,101038.24,59371.87,432,87
826,2025-02-25,2025,Q1,2,North,Operations,Hardware,171666.08,120508.3,514,135
827,2025-02-14,2025,Q1,2,East,Sales,Services,115640.59,72280.33,505,12
828,2024-01-19,2024,Q1,1,East,IT,Software,73031.64,50284.05,138,82
829,2025-08-26,2025,Q3,8,North,IT,Hardware,177661.91,90823.93,563,48
830,2024-09-06,2024,Q3,9,West,IT,Subscription,33149.46,26500.9,306,172
831,2024-01-07,2024,Q1,1,West,Finance,Services,188700.11,115761.1,369,166
832,2025-01-24,2025,Q1,1,South,IT,Software,83624.48,51845.6,135,40
833,2025-07-09,2025,Q3,7,South,IT,Services,197366.66,169049.6,277,120
834,2024-11-21,2024,Q4,11,East,Finance,Hardware,114660.87,81155.92,26,39
835,2024-10-18,2024,Q4,10,West,Sales,Software,156177.75,98026.54,510,105
836,2024-11-04,2024,Q4,11,North,IT,Software,199051.58,159421.27,465,177
837,2025-07-15,2025,Q3,7,East,Marketing,Hardware,188633.43,150737.72,18,36
838,2025-04-03,2025,Q2,4,West,Sales,Hardware,169913.17,131873.18,376,54
839,2025-12-07,2025,Q4,12,South,Operations,Subscription,213622.82,99510.27,514,160
840,2024-04-22,2024,Q2,4,West,Sales,Services,135974.94,90073.18,575,54
841,2024-02-24,2024,Q1,2,South,Sales,Hardware,75626.77,52565.02,243,138
842,2025-04-21,2025,Q2,4,North,IT,Services,157732.67,130876.13,12,114
843,2024-06-17,2024,Q2,6,West,Marketing,Services,48734.95,32792.14,517,97
844,2024-12-13,2024,Q4,12,South,Sales,Services,204086.34,138561.65,333,6
845,2024-06-08,2024,Q2,6,North,IT,Software,218101.61,119305.95,443,24
846,2024-03-26,2024,Q1,3,East,Finance,Software,147068.96,72297.96,501,115
847,2024-10-27,2024,Q4,10,East,Finance,Hardware,46028.93,25430.73,358,18
848,2025-09-02,2025,Q3,9,South,Sales,Subscription,173999.22,125088.03,137,26
849,2024-07-20,2024,Q3,7,East,Sales,Hardware,37090.44,29487.88,66,82
850,2025-02-25,2025,Q1,2,North,Sales,Software,82508.77,50662.52,108,163
851,2025-04-21,2025,Q2,4,North,Marketing,Subscription,115520.77,73250.04,113,91
852,2024-08-26,2024,Q3,8,East,IT,Hardware,46061.29,20970.97,79,156
853,2024-10-08,2024,Q4,10,South,IT,Services,94301.29,61956.11,465,52
854,2024-01-19,2024,Q1,1,North,Operations,Services,138981.85,93207.35,376,84
855,2024-03-22,2024,Q1,3,West,Finance,Services,81757.47,70901.43,540,155
856,2024-01-07,2024,Q1,1,South,IT,Software,107301.92,57301.91,215,168
857,2024-06-20,2024,Q2,6,South,Marketing,Subscription,141953.65,84092.28,589,90
858,2025-07-08,2025,Q3,7,East,Operations,Software,113588.91,89661.67,53,131
859,2024-11-07,2024,Q4,11,South,Operations,Subscription,146664.4,81072.88,349,101
860,2025-03-10,2025,Q1,3,North,Finance,Software,39377.58,18228.18,127,41
861,2025-04-24,2025,Q2,4,East,Sales,Software,63828.96,36520.59,234,72
862,2024-06-27,2024,Q2,6,South,Operations,Hardware,29190.95,23715.87,113,10
863,2024-07-06,2024,Q3,7,North,Finance,Hardware,84489.11,46744.82,391,174
864,2025-12-18,2025,Q4,12,North,Sales,Hardware,197131.01,99795.94,204,54
865,2025-12-19,2025,Q4,12,East,Finance,Subscription,215511.4,119642.52,57,162
866,2024-09-28,2024,Q3,9,East,Operations,Services,73198.47,52751.75,296,37
867,2025-04-16,2025,Q2,4,North,Marketing,Software,57649.54,35563.41,531,100
868,2025-03-13,2025,Q1,3,East,Finance,Subscription,164551.73,109058.4,284,153
869,2024-04-13,2024,Q2,4,South,Operations,Subscription,193317.81,119902.86,323,113
870,2024-06-12,2024,Q2,6,East,IT,Software,51194.41,24887.25,465,137
871,2024-10-26,2024,Q4,10,North,Marketing,Services,108089.96,70371.64,428,99
872,2025-06-03,2025,Q2,6,East,Marketing,Software,60015.32,33040.23,87,96
873,2025-09-07,2025,Q3,9,North,Finance,Hardware,44189.78,21241.14,49,144
874,2025-04-23,2025,Q2,4,East,Finance,Services,170316.21,132922.88,291,53
875,2024-12-27,2024,Q4,12,East,Sales,Services,79959.83,47900.09,423,108
876,2024-08-17,2024,Q3,8,South,Marketing,Hardware,69250.63,53470.42,495,64
877,2025-12-15,2025,Q4,12,West,Finance,Software,86049.59,45672.89,437,58
878,2025-09-26,2025,Q3,9,North,Finance,Hardware,137614.15,69521.1,19,132
879,2025-06-11,2025,Q2,6,South,Marketing,Subscription,158723.75,98956.09,560,81
880,2024-10-26,2024,Q4,10,North,Operations,Hardware,215562.45,189162.66,591,166
881,2025-07-19,2025,Q3,7,South,Marketing,Software,129225.66,68616.97,121,89
882,2025-11-16,2025,Q4,11,East,Sales,Hardware,45341.07,31183.32,42,159
883,2024-03-15,2024,Q1,3,South,Sales,Subscription,80344.44,44206.07,546,22
884,2024-06-05,2024,Q2,6,North,Operations,Services,192642.93,120723.61,170,33
885,2025-08-16,2025,Q3,8,North,Marketing,Hardware,50336.8,27103.4,452,175
886,2024-10-01,2024,Q4,10,East,IT,Hardware,122982.63,91558.04,292,56
887,2024-08-15,2024,Q3,8,North,Marketing,Hardware,127542.02,107317.69,512,122
888,2024-12-20,2024,Q4,12,North,Finance,Subscription,92622.46,75240.46,314,105
889,2024-07-04,2024,Q3,7,South,Operations,Subscription,114276.49,96181.75,197,150
890,2025-12-03,2025,Q4,12,North,Operations,Hardware,78386.37,56444.13,308,175
891,2024-08-25,2024,Q3,8,West,IT,Software,219086.69,105799.04,117,134
892,2025-07-21,2025,Q3,7,West,Operations,Services,65437.56,30702.85,37,23
893,2025-07-11,2025,Q3,7,East,Marketing,Hardware,102351.49,46530.73,127,39
894,2025-08-16,2025,Q3,8,West,Sales,Software,131943.57,73121.31,458,40
895,2025-03-03,2025,Q1,3,South,Sales,Software,59561.14,29982.19,410,48
896,2024-11-18,2024,Q4,11,East,Operations,Subscription,94826.96,51507.08,45,177
897,2024-08-01,2024,Q3,8,North,IT,Software,101170.59,58939.9,63,158
898,2024-07-01,2024,Q3,7,South,Operations,Services,202207.49,108381.97,26,112
899,2024-06-02,2024,Q2,6,South,Sales,Hardware,211955.32,104184.39,181,47
900,2025-09-13,2025,Q3,9,North,Finance,Services,134600.55,71540.92,222,143
901,2025-02-11,2025,Q1,2,South,Operations,Software,94532.38,49597.1,421,172
902,2024-07-03,2024,Q3,7,South,Marketing,Hardware,37873.18,30316.97,387,16
903,2024-07-06,2024,Q3,7,East,IT,Subscription,216704.99,107004.56,559,150
904,2025-02-16,2025,Q1,2,East,Marketing,Hardware,89749.08,64906.71,335,175
905,2024-06-19,2024,Q2,6,North,IT,Subscription,99562.42,72228.01,248,133
906,2024-04-03,2024,Q2,4,North,IT,Software,85225.48,65393.74,259,163
907,2024-03-24,2024,Q1,3,East,Marketing,Services,64392.3,39380.5,48,65
908,2025-12-26,2025,Q4,12,East,Operations,Services,86920.04,68527.54,50,138
909,2025-11-18,2025,Q4,11,East,Sales,Hardware,190152.29,112655.0,258,57
910,2024-11-28,2024,Q4,11,South,Operations,Subscription,126687.03,67007.88,16,21
911,2025-02-18,2025,Q1,2,South,Sales,Hardware,207963.53,104811.8,187,156
912,2024-04-06,2024,Q2,4,North,Marketing,Subscription,85735.28,65186.22,260,113
913,2024-05-12,2024,Q2,5,East,IT,Subscription,213706.53,114675.44,502,25
914,2025-07-27,2025,Q3,7,South,Marketing,Subscription,107425.97,76491.54,453,44
915,2025-01-18,2025,Q1,1,West,Marketing,Software,172977.37,146383.65,560,44
916,2024-05-11,2024,Q2,5,West,Marketing,Services,113452.61,69355.07,502,23
917,2024-12-16,2024,Q4,12,West,Operations,Hardware,203645.73,92006.66,522,100
918,2025-07-02,2025,Q3,7,West,Finance,Subscription,120462.47,87413.71,82,109
919,2024-07-23,2024,Q3,7,South,Operations,Subscription,211633.89,165422.84,366,135
920,2025-11-02,2025,Q4,11,East,Sales,Subscription,205671.16,157613.13,258,127
921,2025-11-08,2025,Q4,11,North,Operations,Services,143059.95,122464.19,160,70
922,2024-01-07,2024,Q1,1,North,Sales,Subscription,102545.05,71991.65,92,137
923,2025-03-10,2025,Q1,3,West,Finance,Services,122626.13,83297.06,401,155
924,2025-12-23,2025,Q4,12,North,Sales,Services,183774.46,103957.38,224,106
925,2025-01-14,2025,Q1,1,South,Marketing,Software,43889.78,34352.96,437,139
926,2025-12-06,2025,Q4,12,West,Operations,Hardware,98057.02,73811.47,212,129
927,2024-08-28,2024,Q3,8,South,Operations,Hardware,36501.5,19293.73,206,71
928,2025-08-11,2025,Q3,8,North,Operations,Software,82159.49,50316.38,293,21
929,2024-10-25,2024,Q4,10,South,Marketing,Subscription,156196.9,77059.42,72,73
930,2024-11-16,2024,Q4,11,North,Sales,Hardware,126855.24,57480.98,542,73
931,2025-06-12,2025,Q2,6,West,Finance,Services,157962.7,94386.39,332,66
932,2025-07-01,2025,Q3,7,North,Finance,Services,182222.69,82241.91,421,40
933,2024-09-14,2024,Q3,9,East,Operations,Services,113124.03,84284.13,496,136
934,2024-01-15,2024,Q1,1,East,Sales,Services,195319.73,169327.94,343,178
935,2024-10-28,2024,Q4,10,West,Marketing,Software,92925.12,79340.07,497,173
936,2024-12-02,2024,Q4,12,West,Finance,Hardware,163828.68,135001.26,595,134
937,2024-08-22,2024,Q3,8,North,Finance,Subscription,57770.31,37082.95,128,128
938,2024-04-11,2024,Q2,4,South,Operations,Software,45566.59,39968.53,39,46
939,2025-05-21,2025,Q2,5,South,Finance,Subscription,210543.26,155456.42,149,141
940,2025-02-21,2025,Q1,2,East,Operations,Software,150577.38,92170.59,400,172
941,2025-04-07,2025,Q2,4,South,Finance,Software,81740.42,40698.1,358,156
942,2024-10-02,2024,Q4,10,East,Operations,Services,211043.38,147323.95,11,84
943,2024-07-22,2024,Q3,7,West,Finance,Services,180516.04,153725.26,139,138
944,2024-02-16,2024,Q1,2,West,Sales,Subscription,86605.61,69366.21,313,61
945,2025-03-28,2025,Q1,3,East,Operations,Software,141781.66,82633.66,136,75
946,2025-11-27,2025,Q4,11,South,Marketing,Services,162307.39,99329.64,351,44
947,2024-12-28,2024,Q4,12,South,Sales,Hardware,192071.87,146508.59,316,173
948,2024-01-03,2024,Q1,1,West,Finance,Subscription,157190.24,137672.74,410,105
949,2025-05-15,2025,Q2,5,South,IT,Subscription,43977.32,25905.72,65,82
950,2024-10-24,2024,Q4,10,South,Marketing,Subscription,81760.91,41883.98,233,55
951,2024-06-04,2024,Q2,6,North,Operations,Subscription,210327.64,133275.74,182,19
952,2025-08-21,2025,Q3,8,South,Sales,Software,216153.97,157693.41,454,43
953,2025-04-24,2025,Q2,4,North,Sales,Hardware,102345.74,59376.55,186,172
954,2025-12-04,2025,Q4,12,North,Marketing,Subscription,78667.13,57495.76,386,7
955,2024-02-09,2024,Q1,2,North,Marketing,Hardware,29490.22,20536.46,596,127
956,2024-10-05,2024,Q4,10,South,Marketing,Subscription,219991.07,165472.2,315,151
957,2024-06-27,2024,Q2,6,North,IT,Hardware,104039.45,78166.82,413,147
958,2025-02-18,2025,Q1,2,North,Operations,Software,60229.51,42619.25,194,6
959,2025-06-09,2025,Q2,6,North,Sales,Hardware,137140.8,100199.93,99,148
960,2024-02-01,2024,Q1,2,North,IT,Services,95894.13,65601.53,443,173
961,2024-05-23,2024,Q2,5,North,IT,Services,153535.73,98464.88,600,130
962,2025-09-02,2025,Q3,9,East,IT,Hardware,159146.41,116960.72,55,65
963,2024-03-05,2024,Q1,3,East,Operations,Hardware,142418.16,77318.42,377,76
964,2025-02-09,2025,Q1,2,East,Finance,Subscription,151704.94,78921.06,477,26
965,2025-12-19,2025,Q4,12,South,IT,Hardware,38758.82,29652.44,207,100
966,2024-07-09,2024,Q3,7,South,Finance,Subscription,98893.67,85496.31,263,24
967,2024-09-25,2024,Q3,9,North,IT,Subscription,37862.08,27460.47,381,90
968,2025-03-04,2025,Q1,3,South,Finance,Software,44099.64,38418.66,237,101
969,2024-03-18,2024,Q1,3,East,IT,Subscription,43630.41,26179.43,595,77
970,2025-10-26,2025,Q4,10,North,Sales,Hardware,87009.3,67284.76,195,93
971,2025-08-13,2025,Q3,8,South,Finance,Software,158898.38,120236.14,139,41
972,2025-01-17,2025,Q1,1,East,Operations,Subscription,162823.42,86090.43,372,124
973,2025-05-25,2025,Q2,5,West,IT,Hardware,84511.55,69207.04,322,109
974,2025-02-24,2025,Q1,2,North,Sales,Hardware,209249.05,109018.47,68,26
975,2025-09-16,2025,Q3,9,West,Sales,Subscription,157021.45,133617.37,149,127
976,2024-07-24,2024,Q3,7,North,IT,Hardware,202622.85,156170.43,445,141
977,2025-04-06,2025,Q2,4,North,IT,Subscription,213106.24,157708.11,546,62
978,2024-06-12,2024,Q2,6,South,IT,Services,210734.3,133135.73,398,48
979,2024-06-01,2024,Q2,6,South,IT,Software,81562.62,53647.29,281,59
980,2025-04-12,2025,Q2,4,East,IT,Software,207405.81,172929.24,509,19
981,2024-10-12,2024,Q4,10,West,Finance,Services,94009.09,42512.45,200,107
982,2024-02-04,2024,Q1,2,West,Marketing,Hardware,41525.04,27869.82,167,110
983,2025-01-06,2025,Q1,1,South,Finance,Hardware,116786.24,71350.91,383,114
984,2025-02-28,2025,Q1,2,West,Marketing,Hardware,52275.51,40317.44,15,96
985,2024-02-06,2024,Q1,2,South,Finance,Software,51067.66,32226.45,349,13
986,2024-08-25,2024,Q3,8,East,Sales,Subscription,120368.23,79815.46,140,88
987,2025-09-12,2025,Q3,9,West,Operations,Software,211747.33,167463.88,139,44
988,2024-11-16,2024,Q4,11,South,Sales,Services,108784.68,76883.28,18,116
989,2025-05-08,2025,Q2,5,West,Sales,Subscription,73310.72,37797.04,533,52
990,2025-02-20,2025,Q1,2,East,Operations,Subscription,63690.43,48008.46,115,133
991,2024-04-14,2024,Q2,4,South,Operations,Software,50797.68,23696.99,206,42
992,2024-10-11,2024,Q4,10,South,Sales,Software,99168.77,67012.07,246,61
993,2025-08-09,2025,Q3,8,North,IT,Subscription,150555.27,87449.23,285,98
994,2025-12-22,2025,Q4,12,West,Operations,Services,199545.72,105390.71,10,18
